index,arousal_label,valence_label,subject_id,clip_id,dataset,logistics_noisy,ECG_1,ECG_2,ECG_3,ECG_4,ECG_5,ECG_6,ECG_7,ECG_8,ECG_9,ECG_10,ECG_11,ECG_12,ECG_13,ECG_14,GSR_1,GSR_2,GSR_3,GSR_4,GSR_5,GSR_6,GSR_7,GSR_8,GSR_9,GSR_10,GSR_11,GSR_12,GSR_13,GSR_14,GSR_15,GSR_16,GSR_17,GSR_18,GSR_19,GSR_20,GSR_21,GSR_22,GSR_23,GSR_24,GSR_25,GSR_26,GSR_27,GSR_28,GSR_29,GSR_30,GSR_31,EEG_1,EEG_2,EEG_3,EEG_4,EEG_5,EEG_6,EEG_7,EEG_8,EEG_9,EEG_10,EEG_11,EEG_12,EEG_13,EEG_14,EEG_15,EEG_16,EEG_17,EEG_18,EEG_19,EEG_20,EEG_21,EEG_22,EEG_23,EEG_24,EEG_25,EEG_26,EEG_27,EEG_28,EEG_29,EEG_30,EEG_31,EEG_32,EEG_33,EEG_34,EEG_35,EEG_36,EEG_37,EEG_38,EEG_39,EEG_40,EEG_41,EEG_42,EEG_43,EEG_44,EEG_45,EEG_46,EEG_47,EEG_48,EEG_49,EEG_50,EEG_51,EEG_52,EEG_53,EEG_54,EEG_55,EEG_56,EEG_57,EEG_58,EEG_59,EEG_60,EEG_61,EEG_62,EEG_63,EEG_64,EEG_65,EEG_66,EEG_67,EEG_68,EEG_69,EEG_70,EEG_71,EEG_72,EEG_73,EEG_74,EEG_75,EEG_76,EEG_77,EEG_78,EEG_79,EEG_80,EEG_81,EEG_82,EEG_83,EEG_84,EEG_85,EEG_86,EEG_87,EEG_88
1,1,1,37,0,Train,True,-0.3529072838861969,-0.3482760381058014,-0.3008478662857907,-0.3052793868420111,-0.4333029930915251,-0.3008478662857907,-0.05241785663107552,-0.1040164573257235,-0.54734109437682,-0.1991797782786843,-0.34338544417654876,-0.5265012158264852,-1.0,-0.6245549726325855,0.4915176379668922,-0.13067059598228756,-0.612402836255424,0.8156081810116663,0.14904158860535383,-0.6509752416975223,0.27955307234080523,-0.17545935904753096,-0.588163711780364,-0.5734666751282707,-1.0,-0.7426348436566083,-0.8374272778741387,-0.04578535449794394,-0.8304167234846739,-0.726311465937289,0.02994763741177381,-0.9448529109536141,-1.0,-0.024009519791362417,-0.17995011045070197,-0.2949077416960274,-0.20284240680891216,-0.005044788499742187,-0.1905127053844227,-0.2943300558491765,-0.19918410623156957,-1.0,-0.6621520567618635,-0.3102695450245557,-0.39573047858698224,0.18108790981678452,0.28992968957710885,-0.09682783760580338,0.38811079412888455,-0.7084194267382782,-1.0,0.00447180425457273,-0.15643656981614237,-0.8933379080868425,-0.08799371313485053,-0.2743037711665265,1.0,0.1170228554090111,-0.4041707823653615,-0.65656316516497,0.2864836409415713,0.6807104866126273,1.0,0.5324479919553573,-0.24253562425251168,0.08516655378214086,-0.16903085094570328,-0.8355849003119857,0.776188354866869,-0.7403229041684183,-1.0,-1.0,1.0,1.0,-0.021704395715638893,-0.242535625036333,-0.8463819792667107,-0.24253562425251168,-0.27016930635417935,-0.259654490427432,-1.0,-1.0,0.25742175316591,-0.5183428277727173,-1.0,0.7918554429491873,-0.242535625036333,1.0,-0.24253562425251168,-0.18555072064834016,-0.19411471988642395,-0.5909503025870729,-0.7794660652049991,1.0,-0.5952756158672847,-1.0,0.331012634217738,-0.242535625036333,0.596671364957679,-0.24253562425251168,0.045923695275895356,0.3353230494874752,1.0,1.0,-0.9075732520843592,-0.4396157466753737,-1.0,1.0,-0.24253562425251168,0.3069454065319577,-0.242535625036333,-0.19180955569578773,-0.21520982126182883,-0.23502237430198855,-0.2230036596653148,-0.07877727345525543,-0.476046238584234,-1.0,-0.016451366285840926,0.0,1.0,-0.3535533896826884,0.1248292280353108,0.2815563828220612,1.0,1.0,-0.887840738275932,-0.7196107559861646,-1.0,1.0,0.0,0.3471805996798679,-0.3535533896826884
2,1,0,37,1,Train,True,-0.07794691251632041,-0.3876651421223731,-0.23603749236859417,-0.208297054347103,-0.002228547098642515,-0.23603749236859417,-0.46257003517420703,-0.0945835647819879,-0.23903737034974082,0.11964654562684147,-0.15800719743543637,-0.1887120144165518,-0.04196069982009146,0.1182219411831613,0.5871321606466581,0.13825493825165375,0.9243547514562439,-1.0,-0.12961457909264054,-0.21529331191274906,0.27955307234080523,0.13032463261392768,1.0,1.0,1.0,1.0,-0.49765035146405673,-0.23167091672331258,0.17819655595521408,0.34362679817207037,0.5690051108237058,0.6629210776977513,0.8071897140111373,0.4776218020105076,0.4940472237307916,0.5080897061314212,0.48986394215219303,0.45900680518167125,0.48597330754902507,0.5075428310906177,0.48790005384455987,0.6256112470898554,0.5904412085701224,1.0,-0.06589973122911398,-0.7340305575797528,-0.7039694453022189,-0.23611061761568702,-0.7649813031939049,0.757830328199376,0.8707549967757827,-0.5073575104412255,1.0,0.28517958768456386,-0.28177785479544465,-0.40362373695133014,0.572998379187387,1.0,-0.4051036208828459,0.39244790208561103,1.0,-0.7346995094150507,-1.0,1.0,-0.24253562425251168,1.0,-0.16903085094570328,0.5183672916645256,0.9444097773977675,-0.8666227864494754,-0.937576117004193,-0.860502269950606,0.939612507679965,-0.509754488440869,1.0,-0.242535625036333,0.0966896080609325,-0.24253562425251168,-0.4439662197961027,-0.35466864004442633,0.5300102200033671,1.0,-1.0,-0.5183428277727173,-0.9052029836587245,1.0,-0.242535625036333,0.749404571950209,-0.24253562425251168,-0.2690679101033101,-0.22441562590323713,-0.0395490436304871,-0.30811748713854115,-0.23356738533881025,-0.5952756158672847,-1.0,1.0,-0.242535625036333,1.0,-0.24253562425251168,-0.5030796298178092,-0.631836430844477,-0.11120721890645147,0.0004485317535285521,-0.0831659820987086,-0.4396157466753737,-0.06549987980476553,1.0,-0.24253562425251168,0.27834522542009427,-0.242535625036333,-0.559197246643867,-0.45508719824785343,-0.6223630963239365,-0.4582390170194094,0.7211197062239482,1.0,-0.8133680743373093,0.9803919192685128,0.0,0.5035888404728744,-0.3535533896826884,-0.330742694132155,-0.3411671727526869,-0.8481046983292985,-1.0,0.7325855036151336,1.0,0.1529069910362043,-0.16040056121085108,0.0,-0.19250877175261896,-0.3535533896826884
3,1,0,37,2,Train,True,-0.4175701308240695,-0.13652384961426484,-0.3476338274835378,-0.391151668398482,-0.5037502719569876,-0.3476338274835378,-0.4620207438469838,-0.7269296146044203,-0.3078631236393478,-0.6411344402960596,-0.07391696043169163,-0.09154746826262364,0.06774241486473606,-0.10424496774244715,0.4856416120894331,-0.19088740348829872,-0.7689453036754258,0.8396179474878939,-0.28260227900526547,-0.8171128665536813,0.27955307234080523,0.06297934873610644,-0.28083780018807125,-0.10771155282317647,-0.19412177262487715,-0.5588327472750332,-0.9763501068932521,-0.0023552387638674102,-0.9386156137430951,-0.6345441139611546,0.5690051108237058,-0.8418903680723439,-0.3976557227679463,-0.7632287890804162,-0.8843902109351822,-1.0,-0.9901823487767001,-0.7495091881165883,-0.9176187011833793,-1.0,-0.9711108881613848,0.6256112470898554,-0.6162774879107926,0.48756642789572974,-0.5129113790836926,-0.6335948205317596,-0.6529799244931199,0.10119487777754399,-0.8198491143140593,1.0,1.0,-0.2273448232104433,-0.19577555680591105,-0.5027023021634349,-0.0572307993252469,-1.0,0.01244711622721378,0.09118865872811456,0.7916988390855766,1.0,-1.0,0.0030880919586593353,-0.4315185174731604,-0.1189630478008343,-0.24253562425251168,0.17180566562887328,-0.16903085094570328,-0.5841757732758592,-0.4126982975026346,-0.17176626475409215,0.29805283241969943,0.6256803125116343,0.04265765594312259,-0.26109942848628354,-0.022346027280259872,-0.242535625036333,0.36130976511408625,-0.24253562425251168,0.17470889493571512,-0.07820217353465435,-1.0,-1.0,1.0,1.0,0.21859100488899003,-0.7676376191459886,-0.242535625036333,-0.4708706480841716,-0.24253562425251168,-0.1829755916856328,-0.19428039653558415,-0.41408233165181313,-0.5736333360949727,0.4838422799416928,-0.5952756158672847,1.0,0.3441005999603683,-0.242535625036333,-1.0,-0.24253562425251168,-0.45634843580776013,-0.5665775514810194,0.6075258692816977,0.22034320043749067,-1.0,-0.4396157466753737,0.04813554107059326,-0.9917723479259833,-0.24253562425251168,-0.2397291092944208,-0.242535625036333,-0.21065657089387912,-0.2842399687629912,-1.0,-0.7175573727076204,1.0,-0.476046238584234,0.8251222656866187,-0.0019633143573820327,0.0,-1.0,-0.3535533896826884,-0.2957362688513251,-0.35376504808887443,-1.0,-1.0,0.15708105165312625,1.0,0.18244694599827255,-1.0,0.0,-0.41145119665101154,-0.3535533896826884
4,1,1,37,3,Train,True,-0.22583529912948228,-0.3576222061657051,-0.08426981182863086,-0.12691439160375798,-0.03836343746441931,-0.08426981182863086,-0.276166636087261,-0.10936354461510939,-0.040321959996968006,-0.2741878168107117,-0.3076460345314432,-0.20788184193680823,0.12279510841347184,-0.3659644955294865,0.5657063836374333,1.0,1.0,-0.3000606403906584,-1.0,1.0,0.7587869106393283,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.5690051108237058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.5004889976718829,1.0,1.0,0.5159186586256901,-0.03185360897795805,-0.7235402148730382,0.045903738198042394,-0.8949717991283405,1.0,1.0,0.03723729411822505,0.0013137539523617196,0.2816895888660382,-0.09395332879929985,-0.14149596555962382,0.08288788253494983,0.8180381462119537,-0.586839505106539,-0.5562210629692652,0.1386072333128742,-0.09521514273610036,1.0,-0.7693570523661494,-0.24253562425251168,0.026180795118683996,-0.16903085094570328,1.0,0.1284913629564644,0.15161904287340638,0.48824284442313476,0.01589873844500581,-1.0,-1.0,1.0,-0.242535625036333,0.7218368411467041,-0.24253562425251168,-0.009356897394881132,0.08822621530686234,0.3255543047228946,-0.03730163535757833,0.9612374091558937,-0.5183428277727173,-1.0,1.0,-0.242535625036333,1.0,-0.24253562425251168,-0.2638127509483411,-0.1939124933658412,0.3036706113867985,-0.008313619635487046,0.0668083873440916,-0.5952756158672847,-0.9158221087701044,0.34507744502335186,-0.242535625036333,1.0,-0.24253562425251168,-0.4731655538522181,-0.6048611064717807,0.022337503977702677,0.2574381455525451,0.01905267836698323,-0.4396157466753737,-0.07732124085650463,1.0,-0.24253562425251168,0.6057857824086886,-0.242535625036333,-0.31827447032866546,-0.37646567524237673,-0.9309369373671542,-0.6869005913308803,0.9963899791880693,-0.03497668580482384,-1.0,0.9771801067275764,0.0,1.0,-0.3535533896826884,-0.3216263318917191,-0.28762900145825043,0.4659112627127843,0.39954499438355234,-1.0,-0.7196107559861646,-0.20718969567679152,0.7370627520102594,0.0,0.3002548111002976,-0.3535533896826884
5,1,1,37,4,Train,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6500538539630192,1.0,1.0,-1.0,-1.0,1.0,1.0,0.8422604907508952,1.0,1.0,1.0,1.0,0.6334626977704956,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979536589712337,1.0,1.0,1.0,0.9803496340876734,1.0,1.0,0.4102980779535527,1.0,-0.3032284628013079,0.18789294259471548,0.4446933503405467,1.0,1.0,-1.0,-1.0,0.603409390658172,-0.8844454153635272,1.0,-0.12799098985639465,1.0,0.8511462745755048,-1.0,1.0,1.0,-1.0,0.4893721582813828,-0.056476174031239064,-0.1179458536485341,-0.24253562425251168,0.14938460778506366,-0.16903085094570328,-1.0,-1.0,-0.35526064082539066,-1.0,0.6209075257762298,1.0,-0.21991119380600946,-0.705576537863894,-0.242535625036333,0.24917654989487079,-0.24253562425251168,-0.08730136439813475,-0.22408586822010915,-0.8484109167801891,-1.0,1.0,-0.5183428277727173,-0.477769073589467,0.8050870475128171,-0.242535625036333,0.5919033129569501,-0.24253562425251168,0.10072952458133737,-0.021803219678139328,0.2759819965773456,0.12199946941583954,-1.0,-0.5952756158672847,0.7416203987239444,1.0,-0.242535625036333,-0.3137059227015286,-0.24253562425251168,0.2835018733269106,1.0,1.0,0.608416979965946,-1.0,-0.4396157466753737,-0.167664599471367,1.0,-0.24253562425251168,0.5662565569406732,-0.242535625036333,0.9068002068997032,0.20640083718460062,-0.6227382766916687,-0.4006121055523225,-0.07387807487307238,1.0,-0.5300139527522386,0.9782503762394988,0.0,0.618031444411207,-0.3535533896826884,-0.16775873156062973,-0.09878653891497317,1.0,1.0,-1.0,-0.7196107559861646,-0.16622387472948566,1.0,0.0,0.5697457611241742,-0.3535533896826884
6,1,0,37,5,Train,True,-0.2682488373385195,-0.3311722803016519,-0.19192982207649376,-0.21715548127815992,-0.24147682696206488,-0.19192982207649376,-0.021628723255138323,-0.43321324845295067,-0.29298819503032086,-0.1303085600868707,0.17522423502209145,0.1816581370730795,0.21947178936831413,-0.1310098105787374,0.47544570656980795,1.0,0.3647229087757258,0.3922244305937283,-1.0,0.34102756643214127,1.0,1.0,0.681144443524366,0.5897059842182312,0.24800972098573917,0.6225993703014385,-0.0009756942687421294,-0.8768505658955662,-0.142247218811929,-0.038382617075984504,1.0,0.4902159810414003,-0.01419826940463965,0.47182912061131865,0.4251911838695116,0.4389177222904578,0.44958153144842694,0.4706920482150521,0.4381178280128439,0.4399351616967477,0.4469998011994381,0.6256112470898554,-0.20830963109841696,1.0,-0.3237671639167832,-1.0,-0.15933996168207806,-0.12407161266238867,-0.7366104970126646,0.7824983356305998,0.61588678666845,0.30344195611759334,-0.8987885953600404,-1.0,-1.0,-0.8044350070810612,-0.9725632172011126,0.8280159502768758,0.9634564887094388,-0.6406249379182191,0.29006605398553403,-1.0,-0.4732333011674506,-0.7689501111206596,1.0,0.17184357788796928,-0.16903085094570328,0.6888628783728618,0.12823821467321,-0.5769259311385658,0.4499123518087293,1.0,-1.0,1.0,-0.7648651498098752,-0.242535625036333,-1.0,1.0,0.062288033081276756,0.04519923691351837,-0.0653120637757069,-0.46359700399557613,0.08120287761653971,-0.5183428277727173,0.1268316103578783,-0.8344668410298043,-0.242535625036333,-1.0,1.0,-0.07265972325868304,-0.19346220795950753,-1.0,-1.0,1.0,1.0,-0.9931095244053999,0.2686860452898315,-0.242535625036333,0.33441052265012466,1.0,0.39605505580590994,0.4919532382183294,-0.21505901712770725,-0.3637757974573256,0.1046702780650262,-0.4396157466753737,0.18397922276514794,-1.0,1.0,0.04486870109783563,-0.242535625036333,-0.07802450287324496,-0.18104603043826956,0.3321492298233639,0.08725499673216969,-0.07160943505497133,-0.476046238584234,-1.0,-1.0,0.0,0.8674381820780439,1.0,0.06121784622909108,-0.04906739335493184,0.04404047348305412,-0.14293220950979435,1.0,-0.7196107559861646,0.01790333048498824,-0.24005397827200955,0.0,-0.1510120372376708,1.0
7,1,1,37,6,Train,True,-0.5146689346394098,-0.28702174016182963,0.042068192161559936,-0.4120845444907563,-0.5293717032680704,0.042068192161559936,-0.5851088016730353,-0.4450434891885764,0.11526525588943229,-0.39764014410609944,-0.13753544747876242,-0.25369757864554454,-0.2387612380639962,-0.8168621952009123,0.4681340693263705,-0.21267388166031614,-0.8192058547087548,1.0,0.5169405812523795,-0.7033125521725688,-0.6789146042562408,0.6290437618713067,-0.6089107815518517,-0.5227685173949473,-0.7660030842629105,-0.9694221302402838,-0.8789465369916644,0.013701646158200648,-0.9704689166433125,-0.7244888481377721,-0.5091098360001581,-0.9059056425117652,-0.9000916547267246,-0.324642331604501,-0.6362303519468657,-0.8170046845509614,-0.6161435836273444,-0.32230141428164266,-0.6111563244902118,-0.8157473575307809,-0.6142877102942882,0.6256112470898554,-0.7926425235470186,1.0,-0.6142208981122296,0.8728788293823915,-0.3092300995802423,0.3906409486976639,-0.4045380345113972,0.27233080247863606,0.6328737732540093,0.14346223435490968,-0.292675485798029,1.0,-0.10488299033374839,1.0,0.5421764685209219,1.0,1.0,-0.022037070586707664,-0.06660900584531805,-1.0,1.0,-0.14920583046495908,-0.24253562425251168,0.11310361950350818,1.0,-0.7605517030100403,-0.2845174874054357,-1.0,0.3441328243586098,0.10686135757910976,1.0,-1.0,0.6627026065469198,1.0,0.978410912447726,-0.24253562425251168,0.012593703249402776,0.06430285747604025,-0.028101580862663157,-0.40864214169326696,1.0,-0.5183428277727173,-1.0,0.7671113272025745,-0.242535625036333,0.9793484368132296,1.0,-0.10961336411248115,-0.14793937077059355,0.6243914393016111,0.4515509844355928,-1.0,-0.5952756158672847,-0.8803078535285691,1.0,-0.242535625036333,1.0,1.0,-0.19284740394769062,-0.09531742489776543,0.987046598878703,0.4579281266260587,-1.0,-0.4396157466753737,-0.0431533459994594,0.6093149357606209,-0.24253562425251168,1.0,1.0,0.30180170771651155,0.287345144973855,1.0,0.7999495463952888,-1.0,-0.476046238584234,-0.966329254112258,-1.0,0.0,0.050775926513528406,1.0,-0.13084826568166058,-0.20328031603835944,-0.8240937393039162,-1.0,1.0,0.16045381052106997,-0.1185800978354821,0.6945432495520385,0.0,0.8241721940971495,1.0
8,0,1,37,7,Train,True,-0.6236085713986533,-0.3654442263876522,-0.23659565460655874,-0.2684719806537065,-0.5249770936609864,-0.23659565460655874,-0.012418446656564849,-0.5058695255790714,-0.6079558384190217,-0.6507953060843342,-0.35275279985283675,-0.06253564739792428,-0.29113566203033325,-0.0684902441510703,0.49928587538772434,1.0,0.7043579072029071,1.0,-1.0,0.4891072162501864,-0.1996807659577179,1.0,1.0,0.4655960175921273,0.5089149880387579,0.7329702545934393,0.10432067973652705,-1.0,0.07110299132126302,-0.3175849948006416,-0.5091098360001581,0.854148179479534,0.09983069450616255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06256112470898585,-0.5882098163746549,-1.0,1.0,1.0,-0.501751242611152,-0.6681824299633273,-0.16693933853130374,0.05819319784612204,0.08605045165369829,-0.008224913102462452,0.6251445797641655,0.41224819963858067,-0.0894134999211887,0.12411964565418146,-0.9989298650203028,-0.7650852557603433,-0.3992313447973048,-1.0,0.5580933692391776,1.0,0.6935303464680866,-0.7693570523661494,-0.24253562425251168,0.07267987009607756,-0.16903085094570328,0.6132694495243345,-0.4484699396781443,-0.765291727495444,0.4269685770421575,0.629162848091064,-0.26069116215180294,0.8556046128591015,-0.021704395715638893,-0.242535625036333,-0.5216137793364161,-0.24253562425251168,-0.3611368881696109,-0.2736280182335679,-0.2346578973429642,-0.2704062407900936,0.08073163032323641,-0.5183428277727173,0.03860105457810943,0.018601825867531945,-0.242535625036333,1.0,-0.24253562425251168,-0.2368626857922539,-0.20411224572576672,0.1854737586654597,-0.19796457761859032,0.16314975213559707,-0.5952756158672847,0.19641979402161228,-1.0,-0.242535625036333,-0.14357638062561112,-0.24253562425251168,-0.463977527515592,-0.5871621730377676,-0.6183791857296856,-0.5870274313973476,1.0,-0.4396157466753737,-0.014563181736692563,0.6480354273063837,-0.24253562425251168,0.07123343718480314,-0.242535625036333,-0.5353994042639376,-0.44321378017310814,-0.7226951376432929,-0.6325257110956289,0.6924397432087327,-0.476046238584234,-0.5062112936701295,0.9771801067275764,0.0,0.6313310361856616,-0.3535533896826884,-0.38802534734307736,-0.4147843955081039,-1.0,-1.0,0.15977516383879145,1.0,-0.0522911987856326,0.7370627520102594,0.0,-0.01740276009434481,-0.3535533896826884
9,1,0,37,8,Train,True,-0.4412207203811882,-0.5127984755885846,-0.0955217564226796,-0.15869326414630278,-0.2481715465197353,-0.0955217564226796,0.05995385690361442,-0.203702693396584,-0.3838848896938835,-0.028755720733729395,-0.538784041935881,-0.542073233817546,0.431446311105432,-0.23395271965562978,-1.0,0.22319294136129908,-0.06553925643400035,0.07160622089643552,-0.9546553893357234,-0.5988475609171302,1.0,0.20919748760597046,0.10717654329965182,0.5527668643806872,0.6772041659920504,0.6878098966794369,0.16394247094722791,-1.0,1.0,1.0,1.0,0.8723822639174571,1.0,0.9489933614552905,0.9666083200377363,0.9860070848411839,0.9616035356991401,0.9250677386599013,0.9671325517793752,0.9824127752632378,0.960828916841544,1.0,1.0,-1.0,1.0,-1.0,0.7739677253603672,0.30037423987205597,0.4325426739696388,-1.0,-1.0,0.030970867171340566,-0.9165063116098379,1.0,-0.09704890923221686,1.0,0.3482145020866664,-0.2623374197438142,-1.0,1.0,-0.2325927286938552,-0.9416794656619855,-1.0,0.5324479919553573,-0.24253562425251168,0.2082667307453527,-0.16903085094570328,-0.6216536026848394,0.4960811291078203,0.40689970128464525,-1.0,0.11272991365227819,0.5352421310034092,-0.5093664700535495,1.0,-0.242535625036333,0.2896218599098521,-0.24253562425251168,-0.21856270051906465,-0.22722127609752663,-0.7818107113511998,-0.9099944708955018,0.5519052912370328,-0.5183428277727173,-0.10593104778726209,0.8042275008224943,-0.242535625036333,0.2312715431143043,-0.24253562425251168,-0.011783728768913714,-0.12666759987199333,-0.471333429006434,-0.6336897731308028,0.5583963769212599,-0.5952756158672847,0.11337383353256777,-1.0,-0.242535625036333,-0.5228195801104187,-0.24253562425251168,0.4089288006395755,0.9088634755682274,0.5873526423828025,0.08908157943121325,-0.6787213273724054,-0.4396157466753737,-0.18810562197725691,-0.9911320481308904,-0.24253562425251168,0.7707245170734199,-0.242535625036333,0.6091802916590795,0.707144941494428,0.8535174359981806,0.3880034102211878,-0.8636040021780204,-0.476046238584234,-0.4573098679226569,-0.9792725610662835,0.0,0.8764005977514057,-0.3535533896826884,0.24327218075077703,0.19118053787258982,0.5527292518632092,0.3456876861796034,0.5360806541771177,-0.7196107559861646,0.2076260807322634,-0.16293338335540758,0.0,-0.2528599147022256,-0.3535533896826884
10,0,1,37,9,Train,True,-0.18000922468153388,-0.19790656071776913,-0.03759565732941926,-0.2634417329066699,-0.22159673495628196,-0.03759565732941926,-0.19899654362130623,-0.13623837168090275,-0.4430497027562959,0.19144899414450964,-0.3156401936287613,-0.09415906693696992,0.38526029556377184,0.006101265765448665,-1.0,-0.5887052719458699,-0.8428846781015386,0.6588323674728886,0.8147202114394527,-0.49940118213014517,-0.1996807659577179,-0.7299962010685095,-0.9545813406701771,-0.6879500076993427,-0.5120385886546002,-0.4409116131629324,0.49863842850916107,1.0,0.2135466057883919,-0.23771111270696715,0.02994763741177381,-0.1775665521921009,0.42140518834065904,0.019846761020065162,-0.13694034866516946,-0.17355938013651603,-0.1126971204818868,0.0034907442051053117,-0.1294746788924676,-0.17503024785337393,-0.11826918961457245,-1.0,-0.1590435318953465,0.48756642789572974,-0.26174072689071903,-1.0,1.0,0.10343876170392696,-0.5450519198578945,0.6587798970582687,-0.01811503225067279,-0.034248970792793154,-0.24986676427343063,-1.0,-0.08642674037606239,1.0,0.22389617721082053,-0.6156226750118522,-1.0,0.03585161056176989,-1.0,-0.9918763788081332,-1.0,1.0,-0.24253562425251168,0.22257911795446772,-0.16903085094570328,0.7583092401674297,-1.0,0.1958654021351065,-0.6175719406195329,0.2927133367896808,0.10753201740002247,-0.3854980325030042,-0.7050415105274195,-0.242535625036333,0.08846524018695918,-0.24253562425251168,1.0,1.0,1.0,1.0,-1.0,-0.5183428277727173,1.0,-1.0,-0.242535625036333,-0.49795190082892987,-0.24253562425251168,1.0,1.0,1.0,1.0,-1.0,-0.5952756158672847,1.0,-1.0,-0.242535625036333,-0.9464448699921757,-0.24253562425251168,1.0,1.0,-0.24635964031359742,-0.34324164132060264,0.10727377749053876,1.0,1.0,-0.9898508479781336,-0.24253562425251168,-1.0,-0.242535625036333,1.0,1.0,1.0,0.7237330006181402,-1.0,-0.476046238584234,1.0,0.0007888073791474906,0.0,-1.0,-0.3535533896826884,1.0,1.0,1.0,1.0,-1.0,-0.7196107559861646,1.0,-1.0,0.0,-1.0,-0.3535533896826884
